município,mês,Quantidade
Anápolis,March de 2022,2.0
Anápolis,April de 2022,5.0
Anápolis,May de 2022,2.0
Anápolis,June de 2022,0.0
Anápolis,July de 2022,4.0
Anápolis,August de 2022,7.0
Anápolis,September de 2022,10.0
Anápolis,October de 2022,1.0
Anápolis,November de 2022,2.0
Anápolis,December de 2022,0.0
Anápolis,January de 2023,6.0
Anápolis,February de 2023,6.0
Anápolis,March de 2023,1.0
Anápolis,April de 2023,1.0
Anápolis,May de 2023,6.0
Anápolis,June de 2023,5.0
Anápolis,July de 2023,4.0
Anápolis,August de 2023,3.0
Anápolis,September de 2023,3.0
Anápolis,October de 2023,1.0
Anápolis,November de 2023,1.0
Anápolis,December de 2023,6.0
Anápolis,January de 2024,0.0
Anápolis,February de 2024,2.0
Anápolis,March de 2024,0.0
Anápolis,April de 2024,2.0
Anápolis,May de 2024,3.0
Anápolis,June de 2024,1.0
Anápolis,July de 2024,0.0
Anápolis,August de 2024,0.0
Anápolis,September de 2024,0.0
Anápolis,October de 2024,0.0
Anhanguera,January de 2021,0.0
Anhanguera,February de 2021,0.0
Anhanguera,March de 2021,0.0
Anhanguera,April de 2021,0.0
Anhanguera,May de 2021,0.0
Anhanguera,June de 2021,0.0
Anhanguera,July de 2021,0.0
Anhanguera,August de 2021,0.0
Anhanguera,September de 2021,0.0
Anhanguera,October de 2021,0.0
Anhanguera,November de 2021,0.0
Anhanguera,December de 2021,0.0
Anhanguera,January de 2022,0.0
Anhanguera,February de 2022,0.0
Anhanguera,March de 2022,0.0
Anhanguera,April de 2022,0.0
Anhanguera,May de 2022,0.0
Anhanguera,June de 2022,0.0
Anhanguera,July de 2022,0.0
Anhanguera,August de 2022,0.0
Anhanguera,September de 2022,0.0
Anhanguera,October de 2022,0.0
Anhanguera,November de 2022,0.0
Anhanguera,December de 2022,0.0
Anhanguera,January de 2023,0.0
Anhanguera,February de 2023,0.0
Anhanguera,March de 2023,0.0
Anhanguera,April de 2023,0.0
Anhanguera,May de 2023,0.0
Anhanguera,June de 2023,0.0
Anhanguera,July de 2023,0.0
Anhanguera,August de 2023,0.0
Anhanguera,September de 2023,0.0
Anhanguera,October de 2023,0.0
Anhanguera,November de 2023,0.0
Anhanguera,December de 2023,0.0
Anhanguera,January de 2024,0.0
Anhanguera,February de 2024,0.0
Anhanguera,March de 2024,0.0
Anhanguera,April de 2024,0.0
Anhanguera,May de 2024,0.0
Anhanguera,June de 2024,0.0
Anhanguera,July de 2024,0.0
Anhanguera,August de 2024,0.0
Anhanguera,September de 2024,0.0
Anhanguera,October de 2024,0.0
Anicuns,January de 2021,0.0
Anicuns,February de 2021,0.0
Anicuns,March de 2021,0.0
Anicuns,April de 2021,0.0
Anicuns,May de 2021,0.0
Anicuns,June de 2021,0.0
Anicuns,July de 2021,0.0
Anicuns,August de 2021,0.0
Anicuns,September de 2021,0.0
Anicuns,October de 2021,0.0
Anicuns,November de 2021,0.0
Anicuns,December de 2021,0.0
Anicuns,January de 2022,0.0
Anicuns,February de 2022,0.0
Anicuns,March de 2022,0.0
Anicuns,April de 2022,0.0
Anicuns,May de 2022,0.0
Anicuns,June de 2022,0.0
Anicuns,July de 2022,0.0
Anicuns,August de 2022,0.0
Anicuns,September de 2022,0.0
Anicuns,October de 2022,0.0
Anicuns,November de 2022,0.0
Anicuns,December de 2022,0.0
Anicuns,January de 2023,1.0
Anicuns,February de 2023,0.0
Anicuns,March de 2023,0.0
Anicuns,April de 2023,1.0
Anicuns,May de 2023,0.0
Anicuns,June de 2023,0.0
Anicuns,July de 2023,1.0
Anicuns,August de 2023,1.0
Anicuns,September de 2023,0.0
Anicuns,October de 2023,0.0
Anicuns,November de 2023,0.0
Anicuns,December de 2023,0.0
Anicuns,January de 2024,0.0
Anicuns,February de 2024,0.0
Anicuns,March de 2024,0.0
Anicuns,April de 2024,0.0
Anicuns,May de 2024,0.0
Anicuns,June de 2024,0.0
Anicuns,July de 2024,0.0
Anicuns,August de 2024,0.0
Anicuns,September de 2024,0.0
Anicuns,October de 2024,0.0
Aparecida de Goiânia,January de 2021,14.0
Aparecida de Goiânia,February de 2021,15.0
Aparecida de Goiânia,March de 2021,14.0
Aparecida de Goiânia,April de 2021,8.0
Aparecida de Goiânia,May de 2021,14.0
Aparecida de Goiânia,June de 2021,17.0
Aparecida de Goiânia,July de 2021,13.0
Aparecida de Goiânia,August de 2021,7.0
Aparecida de Goiânia,September de 2021,8.0
Aparecida de Goiânia,October de 2021,13.0
Aparecida de Goiânia,November de 2021,12.0
Aparecida de Goiânia,December de 2021,12.0
Aparecida de Goiânia,January de 2022,8.0
Aparecida de Goiânia,February de 2022,12.0
Aparecida de Goiânia,March de 2022,14.0
Aparecida de Goiânia,April de 2022,11.0
Aparecida de Goiânia,May de 2022,11.0
Aparecida de Goiânia,June de 2022,13.0
Aparecida de Goiânia,July de 2022,15.0
Aparecida de Goiânia,August de 2022,11.0
Aparecida de Goiânia,September de 2022,21.0
Aparecida de Goiânia,October de 2022,10.0
Aparecida de Goiânia,November de 2022,4.0
Aparecida de Goiânia,December de 2022,12.0
Aparecida de Goiânia,January de 2023,13.0
Aparecida de Goiânia,February de 2023,10.0
Aparecida de Goiânia,March de 2023,11.0
Aparecida de Goiânia,April de 2023,7.0
Aparecida de Goiânia,May de 2023,22.0
Aparecida de Goiânia,June de 2023,11.0
Aparecida de Goiânia,July de 2023,11.0
Aparecida de Goiânia,August de 2023,13.0
Aparecida de Goiânia,September de 2023,6.0
Aparecida de Goiânia,October de 2023,8.0
Aparecida de Goiânia,November de 2023,5.0
Aparecida de Goiânia,December de 2023,10.0
Aparecida de Goiânia,January de 2024,14.0
Aparecida de Goiânia,February de 2024,9.0
Aparecida de Goiânia,March de 2024,15.0
Aparecida de Goiânia,April de 2024,5.0
Aparecida de Goiânia,May de 2024,14.0
Aparecida de Goiânia,June de 2024,9.0
Aparecida de Goiânia,July de 2024,0.0
Aparecida de Goiânia,August de 2024,0.0
Aparecida de Goiânia,September de 2024,0.0
Aparecida de Goiânia,October de 2024,0.0
Aparecida do Rio Doce,January de 2021,0.0
Aparecida do Rio Doce,February de 2021,0.0
Aparecida do Rio Doce,March de 2021,0.0
Aparecida do Rio Doce,April de 2021,0.0
Aparecida do Rio Doce,May de 2021,0.0
Aparecida do Rio Doce,June de 2021,0.0
Aparecida do Rio Doce,July de 2021,0.0
Aparecida do Rio Doce,August de 2021,0.0
Aparecida do Rio Doce,September de 2021,0.0
Aparecida do Rio Doce,October de 2021,0.0
Aparecida do Rio Doce,November de 2021,0.0
Aparecida do Rio Doce,December de 2021,0.0
Aparecida do Rio Doce,January de 2022,0.0
Aparecida do Rio Doce,February de 2022,0.0
Aparecida do Rio Doce,March de 2022,0.0
Aparecida do Rio Doce,April de 2022,0.0
Aparecida do Rio Doce,May de 2022,0.0
Aparecida do Rio Doce,June de 2022,0.0
Aparecida do Rio Doce,July de 2022,0.0
Aparecida do Rio Doce,August de 2022,0.0
Aparecida do Rio Doce,September de 2022,1.0
Aparecida do Rio Doce,October de 2022,0.0
Aparecida do Rio Doce,November de 2022,0.0
Aparecida do Rio Doce,December de 2022,0.0
Aparecida do Rio Doce,January de 2023,0.0
Aparecida do Rio Doce,February de 2023,0.0
Aparecida do Rio Doce,March de 2023,0.0
Aparecida do Rio Doce,April de 2023,0.0
Aparecida do Rio Doce,May de 2023,0.0
Aparecida do Rio Doce,June de 2023,0.0
Aparecida do Rio Doce,July de 2023,0.0
Aparecida do Rio Doce,August de 2023,0.0
Aparecida do Rio Doce,September de 2023,0.0
Aparecida do Rio Doce,October de 2023,0.0
Aparecida do Rio Doce,November de 2023,0.0
Aparecida do Rio Doce,December de 2023,0.0
Aparecida do Rio Doce,January de 2024,0.0
Aparecida do Rio Doce,February de 2024,0.0
Aparecida do Rio Doce,March de 2024,0.0
Aparecida do Rio Doce,April de 2024,0.0
Aparecida do Rio Doce,May de 2024,0.0
Aparecida do Rio Doce,June de 2024,0.0
Aparecida do Rio Doce,July de 2024,0.0
Aparecida do Rio Doce,August de 2024,0.0
Aparecida do Rio Doce,September de 2024,0.0
Aparecida do Rio Doce,October de 2024,0.0
Aporé,January de 2021,0.0
Aporé,February de 2021,0.0
Aporé,March de 2021,0.0
Aporé,April de 2021,0.0
Aporé,May de 2021,0.0
Aporé,June de 2021,0.0
Aporé,July de 2021,0.0
Aporé,August de 2021,0.0
Aporé,September de 2021,0.0
Aporé,October de 2021,0.0
Aporé,November de 2021,0.0
Aporé,December de 2021,1.0
Aporé,January de 2022,0.0
Aporé,February de 2022,0.0
Aporé,March de 2022,0.0
Aporé,April de 2022,0.0
Aporé,May de 2022,0.0
Aporé,June de 2022,0.0
Aporé,July de 2022,0.0
Aporé,August de 2022,0.0
Aporé,September de 2022,0.0
Aporé,October de 2022,0.0
Aporé,November de 2022,0.0
Aporé,December de 2022,0.0
Aporé,January de 2023,0.0
Aporé,February de 2023,0.0
Aporé,March de 2023,0.0
Aporé,April de 2023,0.0
Aporé,May de 2023,0.0
Aporé,June de 2023,0.0
Aporé,July de 2023,0.0
Aporé,August de 2023,1.0
Aporé,September de 2023,0.0
Aporé,October de 2023,1.0
Aporé,November de 2023,0.0
Aporé,December de 2023,0.0
Aporé,January de 2024,0.0
Aporé,February de 2024,0.0
Aporé,March de 2024,0.0
Aporé,April de 2024,0.0
Aporé,May de 2024,0.0
Aporé,June de 2024,0.0
Aporé,July de 2024,0.0
Aporé,August de 2024,0.0
Aporé,September de 2024,0.0
Aporé,October de 2024,0.0
Araçu,January de 2021,0.0
Araçu,February de 2021,0.0
Araçu,March de 2021,0.0
Araçu,April de 2021,0.0
Araçu,May de 2021,0.0
Araçu,June de 2021,0.0
Araçu,July de 2021,0.0
Araçu,August de 2021,0.0
Araçu,September de 2021,0.0
Araçu,October de 2021,0.0
Araçu,November de 2021,0.0
Araçu,December de 2021,0.0
Araçu,January de 2022,0.0
Araçu,February de 2022,0.0
Araçu,March de 2022,0.0
Araçu,April de 2022,0.0
Araçu,May de 2022,0.0
Araçu,June de 2022,0.0
Araçu,July de 2022,0.0
Araçu,August de 2022,0.0
Araçu,September de 2022,0.0
Araçu,October de 2022,0.0
Araçu,November de 2022,0.0
Araçu,December de 2022,0.0
Araçu,January de 2023,0.0
Araçu,February de 2023,0.0
Araçu,March de 2023,0.0
Araçu,April de 2023,0.0
Araçu,May de 2023,0.0
Araçu,June de 2023,0.0
Araçu,July de 2023,0.0
Araçu,August de 2023,0.0
Araçu,September de 2023,0.0
Araçu,October de 2023,0.0
Araçu,November de 2023,0.0
Araçu,December de 2023,0.0
Araçu,January de 2024,0.0
Araçu,February de 2024,0.0
Araçu,March de 2024,0.0
Araçu,April de 2024,0.0
Araçu,May de 2024,0.0
Araçu,June de 2024,0.0
Araçu,July de 2024,0.0
Araçu,August de 2024,0.0
Araçu,September de 2024,0.0
Araçu,October de 2024,0.0
Aragarças,January de 2021,0.0
Aragarças,February de 2021,1.0
Aragarças,March de 2021,3.0
Aragarças,April de 2021,1.0
Aragarças,May de 2021,1.0
Aragarças,June de 2021,0.0
Aragarças,July de 2021,1.0
Aragarças,August de 2021,0.0
Aragarças,September de 2021,0.0
Aragarças,October de 2021,0.0
Aragarças,November de 2021,1.0
Aragarças,December de 2021,0.0
Aragarças,January de 2022,0.0
Aragarças,February de 2022,1.0
Aragarças,March de 2022,0.0
Aragarças,April de 2022,0.0
Aragarças,May de 2022,1.0
Aragarças,June de 2022,0.0
Aragarças,July de 2022,1.0
Aragarças,August de 2022,0.0
Aragarças,September de 2022,1.0
Aragarças,October de 2022,0.0
Aragarças,November de 2022,0.0
Aragarças,December de 2022,0.0
Aragarças,January de 2023,0.0
Aragarças,February de 2023,0.0
Aragarças,March de 2023,0.0
Aragarças,April de 2023,0.0
Aragarças,May de 2023,1.0
Aragarças,June de 2023,0.0
Aragarças,July de 2023,0.0
Aragarças,August de 2023,0.0
Aragarças,September de 2023,0.0
Aragarças,October de 2023,1.0
Aragarças,November de 2023,0.0
Aragarças,December de 2023,0.0
Aragarças,January de 2024,0.0
Aragarças,February de 2024,0.0
Aragarças,March de 2024,0.0
Aragarças,April de 2024,0.0
Aragarças,May de 2024,0.0
Aragarças,June de 2024,1.0
Aragarças,July de 2024,0.0
Aragarças,August de 2024,0.0
Aragarças,September de 2024,0.0
Aragarças,October de 2024,0.0
Aragoiânia,January de 2021,0.0
Aragoiânia,February de 2021,2.0
Aragoiânia,March de 2021,0.0
Aragoiânia,April de 2021,0.0
Aragoiânia,May de 2021,0.0
Aragoiânia,June de 2021,0.0
Aragoiânia,July de 2021,0.0
Aragoiânia,August de 2021,0.0
Aragoiânia,September de 2021,0.0
Aragoiânia,October de 2021,0.0
Aragoiânia,November de 2021,0.0
Aragoiânia,December de 2021,0.0
Aragoiânia,January de 2022,1.0
Aragoiânia,February de 2022,0.0
Aragoiânia,March de 2022,0.0
Aragoiânia,April de 2022,0.0
Aragoiânia,May de 2022,1.0
Aragoiânia,June de 2022,0.0
Aragoiânia,July de 2022,0.0
Aragoiânia,August de 2022,0.0
Aragoiânia,September de 2022,0.0
Aragoiânia,October de 2022,0.0
Aragoiânia,November de 2022,0.0
Aragoiânia,December de 2022,0.0
Aragoiânia,January de 2023,0.0
Aragoiânia,February de 2023,0.0
Aragoiânia,March de 2023,0.0
Aragoiânia,April de 2023,0.0
Aragoiânia,May de 2023,0.0
Aragoiânia,June de 2023,0.0
Aragoiânia,July de 2023,0.0
Aragoiânia,August de 2023,0.0
Aragoiânia,September de 2023,1.0
Aragoiânia,October de 2023,0.0
Aragoiânia,November de 2023,0.0
Aragoiânia,December de 2023,0.0
Aragoiânia,January de 2024,0.0
Aragoiânia,February de 2024,0.0
Aragoiânia,March de 2024,0.0
Aragoiânia,April de 2024,0.0
Aragoiânia,May de 2024,0.0
Aragoiânia,June de 2024,0.0
Aragoiânia,July de 2024,0.0
Aragoiânia,August de 2024,0.0
Aragoiânia,September de 2024,0.0
Aragoiânia,October de 2024,0.0
Araguapaz,January de 2021,0.0
Araguapaz,February de 2021,0.0
Araguapaz,March de 2021,0.0
Araguapaz,April de 2021,0.0
Araguapaz,May de 2021,0.0
Araguapaz,June de 2021,0.0
Araguapaz,July de 2021,0.0
Araguapaz,August de 2021,0.0
Araguapaz,September de 2021,0.0
Araguapaz,October de 2021,0.0
Araguapaz,November de 2021,0.0
Araguapaz,December de 2021,0.0
Araguapaz,January de 2022,0.0
Araguapaz,February de 2022,0.0
Araguapaz,March de 2022,0.0
Araguapaz,April de 2022,0.0
Araguapaz,May de 2022,0.0
Araguapaz,June de 2022,0.0
Araguapaz,July de 2022,1.0
Araguapaz,August de 2022,0.0
Araguapaz,September de 2022,0.0
Araguapaz,October de 2022,0.0
Araguapaz,November de 2022,0.0
Araguapaz,December de 2022,0.0
Araguapaz,January de 2023,0.0
Araguapaz,February de 2023,0.0
Araguapaz,March de 2023,0.0
Araguapaz,April de 2023,0.0
Araguapaz,May de 2023,0.0
Araguapaz,June de 2023,0.0
Araguapaz,July de 2023,0.0
Araguapaz,August de 2023,0.0
Araguapaz,September de 2023,0.0
Araguapaz,October de 2023,0.0
Araguapaz,November de 2023,0.0
Araguapaz,December de 2023,0.0
Araguapaz,January de 2024,0.0
Araguapaz,February de 2024,0.0
Araguapaz,March de 2024,0.0
Araguapaz,April de 2024,0.0
Araguapaz,May de 2024,0.0
Araguapaz,June de 2024,0.0
Araguapaz,July de 2024,0.0
Araguapaz,August de 2024,0.0
Araguapaz,September de 2024,0.0
Araguapaz,October de 2024,0.0
Arenópolis,January de 2021,0.0
Arenópolis,February de 2021,0.0
Arenópolis,March de 2021,0.0
Arenópolis,April de 2021,0.0
Arenópolis,May de 2021,0.0
Arenópolis,June de 2021,0.0
Arenópolis,July de 2021,0.0
Arenópolis,August de 2021,0.0
Arenópolis,September de 2021,0.0
Arenópolis,October de 2021,0.0
Arenópolis,November de 2021,0.0
Arenópolis,December de 2021,0.0
Arenópolis,January de 2022,0.0
Arenópolis,February de 2022,2.0
Arenópolis,March de 2022,0.0
Arenópolis,April de 2022,0.0
Arenópolis,May de 2022,0.0
Arenópolis,June de 2022,0.0
Arenópolis,July de 2022,0.0
Arenópolis,August de 2022,0.0
Arenópolis,September de 2022,0.0
Arenópolis,October de 2022,0.0
Arenópolis,November de 2022,0.0
Arenópolis,December de 2022,0.0
Arenópolis,January de 2023,0.0
Arenópolis,February de 2023,0.0
Arenópolis,March de 2023,0.0
Arenópolis,April de 2023,0.0
Arenópolis,May de 2023,0.0
Arenópolis,June de 2023,0.0
Arenópolis,July de 2023,0.0
Arenópolis,August de 2023,0.0
Arenópolis,September de 2023,0.0
Arenópolis,October de 2023,0.0
Arenópolis,November de 2023,0.0
Arenópolis,December de 2023,0.0
Arenópolis,January de 2024,0.0
Arenópolis,February de 2024,0.0
Arenópolis,March de 2024,0.0
Arenópolis,April de 2024,0.0
Arenópolis,May de 2024,0.0
Arenópolis,June de 2024,0.0
Arenópolis,July de 2024,0.0
Arenópolis,August de 2024,0.0
Arenópolis,September de 2024,0.0
Arenópolis,October de 2024,0.0
Aruanã,January de 2021,0.0
Aruanã,February de 2021,2.0
Aruanã,March de 2021,0.0
Aruanã,April de 2021,0.0
Aruanã,May de 2021,0.0
Aruanã,June de 2021,0.0
Aruanã,July de 2021,0.0
Aruanã,August de 2021,0.0
Aruanã,September de 2021,0.0
Aruanã,October de 2021,0.0
Aruanã,November de 2021,0.0
Aruanã,December de 2021,0.0
Aruanã,January de 2022,0.0
Aruanã,February de 2022,0.0
Aruanã,March de 2022,1.0
Aruanã,April de 2022,0.0
Aruanã,May de 2022,0.0
Aruanã,June de 2022,0.0
Aruanã,July de 2022,0.0
Aruanã,August de 2022,1.0
Aruanã,September de 2022,0.0
Aruanã,October de 2022,0.0
Aruanã,November de 2022,1.0
Aruanã,December de 2022,0.0
Aruanã,January de 2023,0.0
Aruanã,February de 2023,0.0
Aruanã,March de 2023,0.0
Aruanã,April de 2023,0.0
Aruanã,May de 2023,0.0
Aruanã,June de 2023,0.0
Aruanã,July de 2023,0.0
Aruanã,August de 2023,0.0
Aruanã,September de 2023,0.0
Aruanã,October de 2023,2.0
Aruanã,November de 2023,0.0
Aruanã,December de 2023,0.0
Aruanã,January de 2024,1.0
Aruanã,February de 2024,0.0
Aruanã,March de 2024,0.0
Aruanã,April de 2024,0.0
Aruanã,May de 2024,0.0
Aruanã,June de 2024,0.0
Aruanã,July de 2024,0.0
Aruanã,August de 2024,0.0
Aruanã,September de 2024,0.0
Aruanã,October de 2024,0.0
Aurilândia,January de 2021,0.0
Aurilândia,February de 2021,0.0
Aurilândia,March de 2021,0.0
Aurilândia,April de 2021,0.0
Aurilândia,May de 2021,0.0
Aurilândia,June de 2021,0.0
Aurilândia,July de 2021,0.0
Aurilândia,August de 2021,0.0
Aurilândia,September de 2021,0.0
Aurilândia,October de 2021,0.0
Aurilândia,November de 2021,0.0
Aurilândia,December de 2021,0.0
Aurilândia,January de 2022,0.0
Aurilândia,February de 2022,0.0
Aurilândia,March de 2022,0.0
Aurilândia,April de 2022,0.0
Aurilândia,May de 2022,0.0
Aurilândia,June de 2022,0.0
Aurilândia,July de 2022,0.0
Aurilândia,August de 2022,0.0
Aurilândia,September de 2022,0.0
Aurilândia,October de 2022,0.0
Aurilândia,November de 2022,0.0
Aurilândia,December de 2022,0.0
Aurilândia,January de 2023,0.0
Aurilândia,February de 2023,0.0
Aurilândia,March de 2023,0.0
Aurilândia,April de 2023,0.0
Aurilândia,May de 2023,0.0
Aurilândia,June de 2023,0.0
Aurilândia,July de 2023,0.0
Aurilândia,August de 2023,0.0
Aurilândia,September de 2023,0.0
Aurilândia,October de 2023,0.0
